start,end,Progress,duration_sec,Finished,recorded_date,Response_ID,subfield,graduate_yrs,postdoc_yrs,career_teaching,career_R2_R3,career_R1,career_govt,career_industry_datascience,career_communication,career_NGO,career_unsure,publish_before_grad,firstauthor_pubs,coauthor_pubs,pub_wo_PI,lab_feedback,lab_feedback_helped,lab_collab,How is your advisor/PI involved in your writing? (Check all that apply),PI_revisions,hrs_wk_writing,writing_tracking,plan_writing,where_write,Where do you usually write (pre-COVID)? (Check all that apply) - Other (please specify) - Text,writing_tracking,writing_tracking_other,writing_support_group,no_writing_support_group,type_writing_support_group,How did your perspective on writing change through participating in a writing group?,Goal setting,Giving and/or receiving reviews,Collaboration,Camaraderie,Technical writing skills,Less difficulty starting a writing project,Time management,"Overcoming ""perfectionism paralysis""",Overcoming writing anxiety,Overcoming imposter syndrome,Writing quality,Writing output,What are some of the challenges you face with writing (pre-COVID-19)? (Check all that apply),COVID_impact_writing,Has the pandemic impacted the amount of time you have for writing?,Has the pandemic affected your writing productivity?,Has the pandemic impacted your motivation to write?,Has the pandemic affected your participation in writing support groups?,science_writing_open,writing_word,review_open,review_word,US_Canadian_training,gender_identity,first_language_english,first_language_text,first_gen,BIPOC,condition,open_answer,gift_card
3/15/21 9:41,3/15/21 9:47,5,405,FALSE,3/22/21 9:47,R_1LoIwDM76g8TYKl,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/21 9:04,3/15/21 12:12,5,11257,FALSE,3/22/21 12:12,R_231ORncPzCeGfjY,,,,0,0,1,2,3,4,,0,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/21 12:07,3/15/21 13:42,5,5748,FALSE,3/22/21 13:43,R_1EcUUHpE2JPXoku,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 14:11,3/22/21 14:11,100,24,TRUE,3/22/21 14:11,R_3ekIKu8ow1dBbfD,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 18:03,3/22/21 18:04,100,44,TRUE,3/22/21 18:04,R_3hokBVKugBITWAH,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/21 2:01,3/16/21 2:02,5,75,FALSE,3/23/21 2:02,R_1GJJ80udaNMjA3k,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/21 9:09,3/17/21 9:11,25,155,FALSE,3/24/21 9:11,R_2TmFOYCP5SeiIDb,Microbiology,3,,5,8,10,7,7,5,7,,No,,0,No,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/21 12:11,3/22/21 7:33,5,588155,FALSE,3/29/21 7:33,R_sBYABatrtau7oNb,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21 10:07,3/29/21 10:08,100,29,TRUE,3/29/21 10:08,R_1dnT83v0d6VpVeU,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 13:31,3/22/21 13:31,5,15,FALSE,3/29/21 13:31,R_3Di4b8lbjidtfzW,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 13:30,3/22/21 13:34,75,271,FALSE,3/29/21 13:34,R_3fviiE9MT0uK3b3,Ecology,6,,7,8,6,7,4,5,6,9,No,1,2,No,Yes,The feedback has helped,Yes,"Planning (generating ideas),Revising with many suggestions and comments,Revising with minor comments",3-Jan,6,"I set aside large blocks of time before deadlines,I do not track or schedule my writing time",0,"Home (off-campus residence or dormitory),University provided office or lab space",,Checking in with advisor or mentor,,No,I did not know writing support groups existed,,,,,,,,,,,,,,,"I find it difficult to start a new writing project,I have too many other obligations,My perfectionism with writing hinders my progress,I get easily distracted whenever I try to write",No,,,,,,,,,,,,,,,,,
3/22/21 13:41,3/22/21 13:42,5,35,FALSE,3/29/21 13:42,R_SZPszGBRS2WSYwh,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 14:36,3/22/21 14:41,38,269,FALSE,3/29/21 14:41,R_3q9X4Gom6FFkWfn,Ecology & Evolutionary Biology,5,,5,8,10,4,6,1,8,,No,,,No,Yes,The feedback has helped,No,"Planning (generating ideas),Revising with many suggestions and comments",5+,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21 15:34,3/29/21 15:35,100,49,TRUE,3/29/21 15:35,R_e4E9nk97pD3mBix,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 16:26,3/22/21 16:29,38,184,FALSE,3/29/21 16:29,R_3L7LpKipTCQMAmf,Paleoecology,7,,3,4,8,8,0,4,0,0,Yes,0,3,No,Yes,The feedback has helped,No,"Revising with many suggestions and comments,Revising with minor comments",3-Jan,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 16:54,3/22/21 16:57,60,150,FALSE,3/29/21 16:57,R_27BxguvSmJT6ATV,Wildlife Biology,1,,6,10,10,10,5,6,4,,Yes,1,2,No,Yes,The feedback has helped,No,"Revising with many suggestions and comments,Revising with minor comments",5-Mar,6,I do not track or schedule my writing time,0,"Home (off-campus residence or dormitory),University provided office or lab space,On-campus spaces (e.g. graduate student centers, affinity group centers),Coffee shops/restaurants",,"Electronic spreadsheets,Checking in with advisor or mentor",,No,I had no interest in joining a writing group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 21:10,3/22/21 21:11,5,23,FALSE,3/29/21 21:11,R_1GCfw2ioBdYLNQF,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/21 21:32,3/22/21 21:32,0,20,FALSE,3/29/21 21:32,R_3fQ98RNvUIKOhox,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21 9:04,3/23/21 9:06,25,137,FALSE,3/30/21 9:06,R_1CIp0hMDMAzNPNa,Terrestrial Ecoloy,7,,6,6,6,8,10,7,9,0,No,1,,Yes,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21 10:06,3/23/21 10:08,38,122,FALSE,3/30/21 10:08,R_2pVU7KNIVPwmYeP,Ecology Evolution and Conservation,1,,3,6,6,8,7,9,10,,No,,,No,Yes,The feedback has helped,Yes,"Planning (generating ideas),Drafting or outlining,Revising with many suggestions and comments",1,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21 12:42,3/23/21 12:47,75,326,FALSE,3/30/21 12:47,R_3KConk7ZhiGYAu6,evolutionary ecology ,1,,7,6,0,9,5,10,8,,No,0,0,No,Yes,The feedback has helped,Yes,Revising with many suggestions and comments,3-Jan,3,"I set a specific amount of time each week (e.g., 15 minutes per day, 2 hours on Tuesday/Thursday)",1,"Home (off-campus residence or dormitory),University provided office or lab space,On-campus spaces (e.g. graduate student centers, affinity group centers),University or public libraries",,I do not track my writing progress,,No,"I had ample writing support within my immediate graduate group (e.g. advisor, laboratory)",,,,,,,,,,,,,,,"I have trouble fitting writing into my schedule,I have too many other obligations,I get easily distracted whenever I try to write",No,,,,,,,,,,,,,,,,,
3/30/21 13:15,3/30/21 13:16,100,21,TRUE,3/30/21 13:16,R_DemyH0QmSliXkwV,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/21 14:01,3/23/21 14:01,3,13,FALSE,3/30/21 14:01,R_2uTX3VZ15vUrQ0c,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/21 9:49,3/25/21 9:53,0,223,FALSE,4/1/21 9:53,R_cU4Vnb5QdnravG9,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/21 13:17,3/25/21 13:17,3,15,FALSE,4/1/21 13:17,R_2rltMUfziCfH6og,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/21 6:58,3/26/21 7:05,50,397,FALSE,4/2/21 7:05,R_ZCCkJAbtpvk6j4Z,aquatic ecosytem and herpetology,5,,4,4,2,6,6,7,10,,No,,,No,Yes,The feedback has helped,No,Revising with many suggestions and comments,3-Jan,13,"I set aside large blocks of time (e.g., during weekends or breaks),I set aside large blocks of time before deadlines",0,"Home (off-campus residence or dormitory),University provided office or lab space",,I do not track my writing progress,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/21 7:42,3/26/21 8:03,50,1253,FALSE,4/2/21 8:03,R_10PLdIjdGowZQEU,Ecology and evolutionary biology,6,4,2,2,2,5,5,5,8,5,No,8,10,No,Yes,The feedback has helped,Yes,"Planning (generating ideas),Drafting or outlining,Writing sections of manuscript,Revising with many suggestions and comments,Revising with minor comments",5+,10,"I set a specific amount of time each week (e.g., 15 minutes per day, 2 hours on Tuesday/Thursday),I set aside large blocks of time (e.g., during weekends or breaks),I set aside large blocks of time before deadlines",1,"Home (off-campus residence or dormitory),University provided office or lab space,On-campus spaces (e.g. graduate student centers, affinity group centers),University or public libraries,Coffee shops/restaurants",,Electronic note taking applications,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/21 8:24,3/26/21 8:24,5,32,FALSE,4/2/21 8:24,R_3soTRdbe1XpgrAv,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21 7:53,4/5/21 7:55,100,109,TRUE,4/5/21 7:55,R_2sdWxombyS65xnF,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21 9:55,3/29/21 9:57,3,131,FALSE,4/5/21 9:58,R_1FLCNx3nec8VQzR,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21 10:01,3/29/21 10:02,38,97,FALSE,4/5/21 10:03,R_2EHsTW8k2WJUb1m,,1,,7,6,4,6,3,6,5,10,Yes,1,1,No,Yes,The feedback has helped,Yes,"Planning (generating ideas),Revising with many suggestions and comments,Revising with minor comments",5-Mar,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/21 13:28,3/29/21 13:33,15,293,FALSE,4/5/21 13:33,R_wXo5XBCSkMFZwhH,Microbial ecology and animal physiology,2,,7,8,3,6,5,7,1,7,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/21 7:31,3/30/21 7:32,5,70,FALSE,4/6/21 7:32,R_1Flym5oOEe6xJGm,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/21 13:32,4/7/21 13:33,100,28,TRUE,4/7/21 13:33,R_2R2FsXaRYm4nC1K,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21 10:44,4/5/21 10:50,25,302,FALSE,4/12/21 10:50,R_2akNafLnRSPtHCr,"Wildlife biology, animal nutrition physiology/ecology",3,,4,4,7,7,2,2,9,,No,1,1,Yes,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/21 10:57,4/5/21 11:01,38,240,FALSE,4/12/21 11:01,R_3EosWIHmncnAnOa,Quantitative ecology,2,,4,6,6,8,6,7,8,7,No,0,0,No,Yes,The feedback has helped,No,"Planning (generating ideas),Revising with many suggestions and comments,Revising with minor comments",,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/21 11:01,4/6/21 11:04,38,200,FALSE,4/13/21 11:04,R_3KxeZRZeh13wi46,herpetology,3,,,10,10,10,,10,,,No,,,No,Yes,The feedback has helped,Yes,"Planning (generating ideas),Drafting or outlining,Writing sections of manuscript,Revising with many suggestions and comments,Revising with minor comments",5-Mar,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/21 13:28,4/6/21 13:29,0,22,FALSE,4/13/21 13:29,R_1rxhks3bkflTJws,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21 14:53,4/13/21 14:53,100,10,TRUE,4/13/21 14:53,R_2Ck0RopiqT0siTY,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/21 14:22,4/6/21 21:49,75,26768,FALSE,4/13/21 21:49,R_3suA8odDfI4wUO5,ecology and evolutionary biology,5,,2,3,1,1,2,3,3,,No,1,,No,Yes,The feedback has helped,Yes,"Drafting or outlining,Revising with many suggestions and comments,Revising with minor comments",5+,6,"I set a specific amount of time each week (e.g., 15 minutes per day, 2 hours on Tuesday/Thursday)",1,"Home (off-campus residence or dormitory),On-campus spaces (e.g. graduate student centers, affinity group centers),Coffee shops/restaurants",,I do not track my writing progress,,Yes,,"Formal writing workshop,Peer group,Mentoring program,Writing retreats, study halls, etc.",Neutral/no change,Improved,Improved,Improved,Improved,No Change,Improved,Improved,Improved,Improved,Improved,No Change,No Change,"My perfectionism with writing hinders my progress,I get easily distracted whenever I try to write",Yes,I have more time for writing,I am much less productive,I am much less motivated to write,I participate more,,,,,,,,,,,,,
4/7/21 8:05,4/7/21 8:10,63,306,FALSE,4/14/21 8:10,R_2cu9tWySCCsIPJn,Quantitative ecology,4,,7,9,9,9,8,5,6,10,Yes,6,6,No,No,,No,"Planning (generating ideas),Drafting or outlining,Revising with many suggestions and comments",3-Jan,3,"I set aside specific days each week,I do not track or schedule my writing time",1,"Home (off-campus residence or dormitory),University provided office or lab space",,I do not track my writing progress,,No,I had no interest in joining a writing group,,,,,,,,,,,,,,,"I have trouble fitting writing into my schedule,I get easily distracted whenever I try to write",,,,,,,,,,,,,,,,,,
4/7/21 9:17,4/7/21 9:22,38,319,FALSE,4/14/21 9:22,R_80bqEYcAeV4Hegh,Subsurface Microbiology ,5,,8,9,9,10,10,10,10,,Yes,2,5,No,Yes,The feedback has helped,No,"Planning (generating ideas),Revising with many suggestions and comments,Revising with minor comments",5-Mar,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/21 13:24,4/7/21 13:24,5,17,FALSE,4/14/21 13:25,R_3sv0utXinHBIkfH,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/21 15:15,4/7/21 15:15,3,6,FALSE,4/14/21 15:15,R_1qeLHz7KLgwNAY4,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/21 15:12,4/7/21 15:16,25,199,FALSE,4/14/21 15:16,R_3hbXhmWD5ek2yw5,,2,,8,7,7,8,6,3,8,9,Yes,,1,No,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/21 16:28,4/7/21 16:30,25,77,FALSE,4/14/21 16:30,R_2PcI3epHKfRerkw,Evolutionary biology ,6,,4,0,0,0,9,4,5,,No,2,0,No,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/21 7:41,4/8/21 8:04,65,1383,FALSE,4/15/21 8:04,R_2fv2bc7OdgG3rWR,plant biology,1,,10,8,6,6,6,7,4,,No,0,0,No,Yes,The feedback has helped,No,"Planning (generating ideas),Drafting or outlining,Revising with many suggestions and comments",5+,2,"I set a specific amount of time each week (e.g., 15 minutes per day, 2 hours on Tuesday/Thursday)",1,Other (please specify),Was not a grad student pre-COVID,Checking in with advisor or mentor,,No,I had no interest in joining a writing group,,,,,,,,,,,,,,,I have too many other obligations,Yes,,,,,,,,,,,,,,,,,
4/8/21 10:04,4/8/21 10:05,5,60,FALSE,4/15/21 10:05,R_3J7UC5YIqAqGli1,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/21 10:18,4/8/21 10:18,5,29,FALSE,4/15/21 10:18,R_3e9RRdEV7KcWUe3,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/21 7:06,4/9/21 7:10,38,182,FALSE,4/16/21 7:10,R_2pRZCNbufTM32Ce,Sedimentary DNA,1,,3,6,7,8,6,8,7,,Yes,,1,No,Yes,The feedback has helped,Yes,"Planning (generating ideas),Drafting or outlining,Revising with many suggestions and comments,Revising with minor comments",,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/21 19:57,4/9/21 19:58,5,43,FALSE,4/16/21 19:58,R_vk2cX3vgWrmRb1L,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21 10:59,4/12/21 11:02,25,208,FALSE,4/19/21 11:02,R_1FtGlSe3F3y317S,Fisheries,0,,1,0,0,10,7,8,8,5,No,0,0,No,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21 11:38,4/12/21 11:40,38,148,FALSE,4/19/21 11:40,R_3CCLcTXIP28zAMH,environmental psychology/ behavioural sustainability,1,,7,5,3,3,3,7,7,10,No,,,No,No,,Yes,Revising with many suggestions and comments,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21 7:24,4/13/21 7:27,25,218,FALSE,4/20/21 7:28,R_1IhBvOypHSV1KA5,Plant protection,4,,4,4,4,6,10,8,10,,Yes,0,1,No,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/21 7:46,4/16/21 7:54,38,440,FALSE,4/23/21 7:54,R_3LdIdLdlH4GW2kl,Cancer biology,2,,10,10,10,4,6,8,6,,No,0,,No,Yes,The feedback has helped,No,"Planning (generating ideas),Drafting or outlining,Revising with many suggestions and comments",5+,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/21 8:29,4/16/21 8:30,5,57,FALSE,4/23/21 8:30,R_8qtSJyb1FCNnZSh,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/21 8:44,4/16/21 8:49,65,278,FALSE,4/23/21 8:49,R_wWY0ZBRWteAyL05,Neuroscience,5,,4,3,4,8,8,5,7,,Yes,1,2,No,No,,No,"Planning (generating ideas),Revising with minor comments",3-Jan,,I set aside large blocks of time before deadlines,0,University provided office or lab space,,,,No,,,,,,,,,,,,,,,,I do not receive adequate feedback on my writing,,,,,,,,,,,,,,,,,,
4/16/21 9:20,4/16/21 9:23,38,152,FALSE,4/23/21 9:23,R_2EbFhS6P72Bo8dz,water resources management,2,,1,1,0,10,4,9,10,9,No,,,No,Yes,The feedback has not helped,No,"Planning (generating ideas),Drafting or outlining,Revising with many suggestions and comments,Revising with minor comments",5-Mar,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/21 14:01,4/17/21 14:06,38,274,FALSE,4/24/21 14:06,R_1N8lU2aX3kVln79,Applied Animal Ecology and Conservation,2,,2,3,4,10,5,5,9,,Yes,1,3,No,No,,No,"Planning (generating ideas),Drafting or outlining,Revising with many suggestions and comments,Revising with minor comments",5+,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/21 16:19,4/26/21 16:25,100,344,TRUE,4/26/21 16:25,R_0qa68SxPKOxCESt,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/21 7:14,4/28/21 7:14,100,13,TRUE,4/28/21 7:14,R_2qEpkR9JLksDYQt,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/21 9:17,4/28/21 9:17,100,10,TRUE,4/28/21 9:17,R_12sUD4NoJMbhhy5,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/21 15:33,4/28/21 15:34,100,61,TRUE,4/28/21 15:34,R_0StcCz31QCldpTj,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/21 6:18,4/29/21 6:19,100,37,TRUE,4/29/21 6:19,R_3g2jayZBrz1He2k,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/21 6:32,4/29/21 6:34,100,94,TRUE,4/29/21 6:34,R_BrbVsnCEubE7TG1,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21 9:07,5/9/21 9:07,100,12,TRUE,5/9/21 9:07,R_x4bHDyeQahX6u4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,
